-3.177 0.986 7.178 8.733 17.086 0.791
-3.151 0.827 6.300 5.701 23.039 1.861
-3.186 0.912 9.577 11.100 10.419 0.146
-3.127 0.957 8.505 7.770 18.228 1.510
-3.412 1.034 10.854 10.438 23.513 1.307
-3.414 0.966 10.380 9.990 16.724 0.534
-3.42 1.035 8.394 8.678 25.944 1.846
-3.307 0.875 8.923 8.462 17.953 0.722
-3.558 0.941 9.263 9.351 13.776 0.338
-3.403 0.949 10.393 10.406 14.070 0.467
-3.27 0.913 8.166 8.323 17.066 0.776
-3.56 0.912 8.489 8.453 19.958 0.801
-3.428 0.935 7.958 8.524 24.965 1.285
-2.91 0.855 6.718 5.735 16.982 1.681
-3.384 0.903 8.662 8.566 19.386 0.952
-3.021 1.06 9.473 11.464 23.559 1.036
-3.228 0.961 9.847 10.499 14.579 0.500
-2.832 1.062 9.320 10.483 13.326 1.454
-3.111 0.997 8.129 9.364 15.301 0.733
-3.622 0.877 9.118 7.919 17.949 0.637
-3.058 0.922 7.939 8.195 16.081 1.175
-3.21 0.966 10.404 11.263 11.990 0.435
-3.517 0.755 6.626 5.213 25.738 1.226
-3.455 0.996 8.086 8.355 14.675 0.578
-3.415 0.847 7.824 8.070 14.813 0.548
-3.854 0.751 8.319 8.060 21.507 0.319
-3.623 0.819 10.021 10.282 18.563 0.283
-3.235 0.925 7.665 7.905 30.763 3.083
-3.224 0.992 9.414 9.746 17.544 0.770
-3.196 0.948 9.187 8.621 24.496 1.975
-3.508 0.945 10.156 10.861 31.817 1.132
-2.799 0.83 5.436 5.350 19.413 2.078
-3.049 1.071 10.086 11.408 21.592 1.171
-3.249 0.909 12.012 9.748 13.471 0.724
-3.502 0.898 8.635 9.032 11.959 0.273
-3.554 0.808 8.177 7.302 26.681 1.355
-3.378 0.747 8.048 7.055 24.006 0.815
-3.494 0.958 8.803 10.638 6.810 0.124
-3.845 0.73 8.436 5.773 14.777 0.311
-3.676 0.911 9.914 9.311 16.296 0.556
-3.274 0.893 8.007 7.185 14.252 0.493
-3.751 0.785 9.664 9.009 19.702 0.380
-3.184 0.851 7.465 5.558 20.001 1.670
-3.655 0.755 5.885 4.488 24.306 1.089
-3.238 0.974 9.709 9.745 14.310 0.653
-3.427 0.833 8.412 7.222 23.008 0.846
-3.104 1.012 9.804 10.823 21.710 1.106
-3.078 1.119 12.538 15.029 12.799 0.501
-3.375 0.884 8.221 7.053 17.404 0.702
-3.033 0.86 10.545 8.184 11.596 0.848
-3.197 0.912 8.601 9.637 14.565 0.544
-3.451 0.763 6.175 4.817 40.272 2.714
-3.441 0.885 9.258 10.146 22.810 0.980
-3.338 1.014 9.231 9.889 13.923 0.663
-3.561 0.945 9.355 8.441 10.485 0.254
-3.457 0.96 7.509 7.165 11.914 0.515
-3.204 0.869 7.811 8.695 20.407 0.848
-3.497 0.988 8.619 9.358 19.422 0.781
-3.549 0.903 8.958 8.595 18.618 0.544
-3.837 0.767 8.174 7.253 18.045 0.451
-3.661 0.927 12.691 13.578 21.035 0.413
-2.543 0.876 10.115 9.017 9.890 0.915
-3.47 0.884 8.181 7.427 35.868 2.804
-3.462 0.828 8.458 8.205 21.120 0.803
-3.02 0.974 6.145 6.024 21.093 2.188
-3.275 0.757 7.089 5.665 21.685 1.236
-3.445 0.909 9.414 9.086 24.182 1.019
-3.431 0.863 10.791 10.570 16.888 0.240
-3.53 0.933 10.152 9.872 17.441 0.548
-3.151 0.914 6.705 7.229 21.111 1.576
-2.768 0.987 8.700 9.640 13.539 1.024
-3.19 1.021 9.183 9.473 15.195 1.190
-3.753 0.781 11.571 9.623 27.263 0.544
-3.105 1.036 9.201 10.569 18.986 1.072
-3.147 0.99 7.892 7.594 13.308 0.756
-3.285 0.883 8.348 6.657 28.744 2.471
-3.153 0.893 7.575 8.016 15.827 0.731
-3.396 0.76 4.942 3.929 33.947 2.308
-3.297 1.038 8.650 9.097 13.188 0.594
-2.654 1.074 9.752 12.561 13.052 0.770
-3.741 0.864 9.622 10.305 12.655 0.167
-3.298 0.893 10.681 9.219 14.036 0.781
-3.096 0.721 6.036 4.729 23.352 1.555
-3.288 0.823 7.030 5.728 22.612 1.424
-3.203 0.81 8.508 5.852 16.388 1.235
-3.101 1.004 10.098 11.457 13.272 0.492
-3.512 0.967 8.091 8.306 25.647 1.678
-3.044 0.989 7.683 8.424 19.436 1.340
-2.938 1.06 11.180 12.480 11.790 0.590
-3.503 1.102 14.823 13.703 19.423 0.715
-3.54 0.856 10.685 9.380 17.745 0.532
-3.569 0.951 9.520 8.392 13.532 0.591
-3.306 1.002 10.982 11.706 24.264 0.733
-3.608 0.922 9.881 8.315 14.385 0.550
-3.475 0.989 9.297 9.527 20.021 1.095
-2.87 0.995 7.898 9.302 20.702 1.559
-3.441 0.911 8.677 8.097 18.145 0.997
-3.245 1.046 8.610 9.476 22.952 1.156
-3.621 0.834 11.971 8.182 21.191 1.141
-3.122 0.906 8.865 8.351 14.155 0.852
-3.255 0.752 5.754 4.747 20.138 1.313
-3.247 1.022 9.784 10.654 14.944 0.617
-3.61 0.862 7.962 6.846 21.949 1.505
-3.406 0.894 7.072 7.816 22.818 0.817
-3.261 0.967 7.155 7.604 15.274 0.747
-3.377 0.925 9.539 10.173 17.012 0.631
-3.162 0.83 6.937 5.122 25.505 2.213
-3.351 0.94 9.649 10.702 30.099 1.397
-3.417 0.956 9.778 10.702 21.014 0.801
-3.162 0.878 7.225 7.911 19.442 0.727
-3.573 0.719 11.390 10.102 22.777 0.356
-3.849 0.756 8.556 8.676 22.046 0.383
-3.114 0.999 9.664 10.841 19.618 0.815
-3.05 1.093 10.687 11.809 14.028 0.664
-3.157 0.937 7.408 7.619 18.248 1.201
-3.313 0.891 9.560 9.064 19.157 1.244
-3.725 0.879 7.866 7.037 22.865 1.084
-3.429 0.955 9.624 10.217 15.567 0.531
-3.732 0.833 7.620 6.872 28.352 1.181
-2.423 0.805 6.451 5.058 21.780 3.474
-3.473 0.95 9.073 8.889 13.809 0.575
-3.097 1.016 9.031 9.203 17.880 1.141
-2.83 1.073 8.987 11.540 17.517 0.942
-3.677 0.928 8.348 8.325 19.088 0.739
-3.364 0.791 8.051 6.480 21.572 1.089
-3.078 1.085 9.209 11.333 15.388 0.873
-3.494 0.967 10.806 10.548 18.129 0.612
-3.535 0.943 8.011 7.867 30.416 2.137
-3.138 1.027 10.037 11.046 15.499 0.864
-3.444 0.912 7.072 6.532 14.378 0.524
-3.312 0.947 9.894 8.544 25.837 1.927
-2.786 0.949 9.454 9.213 14.619 1.405
-3.062 1.029 10.332 11.255 14.775 0.617
-2.96 1.058 7.936 9.817 14.511 0.804
-3.68 0.901 9.111 8.576 20.318 0.740
-3.045 0.829 6.754 5.612 16.460 1.269
-3.456 0.806 9.730 6.229 18.765 1.277
-3.381 0.904 10.929 9.658 12.514 0.408
-3.463 1.009 7.951 7.990 24.666 1.876
-3.283 0.998 8.291 9.324 19.037 0.837
-3.352 0.962 9.940 9.152 14.387 0.668
-3.208 1.038 10.353 11.848 15.426 0.506
-3.274 0.996 10.679 11.287 16.279 0.867
-2.994 1.068 8.948 8.754 16.638 2.069
-3.223 1.02 8.351 9.170 7.610 0.383
-3.363 1.077 11.243 12.779 18.539 0.557
-3.068 0.915 8.020 8.225 15.776 0.853
-3.048 1.137 9.402 12.073 25.189 1.490
-3.207 0.985 8.422 8.307 24.223 2.222
-3.27 0.897 7.206 7.407 17.701 0.875
-3.282 1.043 9.162 9.577 18.798 1.001
-3.764 0.783 8.349 7.949 19.856 0.394
-3.484 0.917 10.781 10.984 21.437 0.726
-2.933 1.04 8.599 8.855 12.331 0.974
-3.455 0.869 10.326 10.319 20.567 0.629
-3.336 1.086 12.988 13.552 18.722 0.539
-3.322 0.989 11.078 10.923 21.115 1.075
-3.328 1.025 11.723 12.020 13.800 0.527
-3.14 0.938 11.833 10.518 12.181 0.639
-3.252 1.038 10.535 10.281 23.105 1.606
-3.666 0.939 8.967 9.191 22.845 0.688
-2.956 0.9 8.389 8.934 14.761 0.755
-3.018 0.812 7.975 7.167 11.100 0.351
-3.351 0.905 7.804 7.957 19.502 0.796
-3.284 0.889 9.145 7.841 11.255 0.497
-2.917 0.941 7.438 6.797 13.508 1.100
-2.488 0.768 5.882 4.459 22.908 3.598
-2.977 1.098 10.122 12.096 18.778 1.161
-3.259 1.027 10.364 10.271 19.453 1.253
-2.73 1.081 10.062 12.319 14.596 0.810
-3.336 0.939 7.913 8.634 19.554 0.910
-3.217 0.857 7.594 7.659 17.127 0.595
-3.123 0.933 9.543 10.717 18.670 0.934
-3.141 0.964 9.084 10.868 24.287 0.943
-3.559 0.957 12.828 13.551 20.855 0.437
-3.455 0.851 9.749 8.704 19.409 0.874
-3.033 0.929 7.480 7.842 20.047 1.542
-3.526 0.924 8.268 8.801 13.370 0.366
-3.735 0.87 10.106 8.505 10.740 0.265
-3.026 1.015 9.695 9.726 17.063 1.596
-3.325 0.969 9.945 10.697 21.752 0.802
-2.82 0.646 4.808 3.608 33.267 3.224
-2.941 0.884 4.955 5.950 13.699 0.749
-2.931 0.907 9.944 9.653 13.746 0.864
-3.331 1.009 9.284 10.189 15.691 0.891
-3.331 1.012 9.666 10.775 16.070 0.653
-3.386 0.902 9.038 8.669 14.014 0.438
-3.342 0.996 8.547 8.823 13.578 0.653
-3.303 0.994 8.137 8.927 11.707 0.419
-3.481 0.97 8.371 7.635 13.295 0.609
-3.621 0.948 8.163 7.247 20.890 1.369
-3.016 1.132 8.541 10.055 16.175 1.075
-2.98 0.893 6.865 6.798 14.393 0.961
-3.712 0.893 6.996 7.187 15.658 0.538
-3.636 0.967 8.715 8.432 18.495 0.994
-3.257 0.922 9.028 8.617 17.642 0.853
-3.549 1.055 9.977 11.331 22.657 0.826
-3.614 0.99 9.627 10.556 21.701 0.653
-3.478 0.996 10.359 9.537 19.137 1.235
-2.966 1.125 11.135 13.538 19.826 0.681
-2.816 0.995 10.886 9.041 12.847 1.914
-3.371 0.983 8.550 9.107 19.778 0.930
-3.341 0.923 10.764 10.439 24.374 1.100
-2.909 0.886 7.192 7.703 14.627 0.989
-3.236 0.979 10.247 9.921 19.794 1.363
-3.371 1.04 10.066 10.842 17.649 0.765
-3.664 0.74 5.507 4.104 27.482 1.439
-3.251 1.017 10.713 11.129 19.386 1.212
-3.237 0.966 10.624 11.131 21.468 0.944
-3.145 1.097 14.082 15.505 18.916 0.686
-3.203 0.972 8.410 9.830 17.792 0.927
-3.178 0.954 7.664 8.433 14.090 0.658
-3.521 0.986 7.813 8.461 18.174 0.845
-2.988 1.067 9.829 11.477 17.624 1.226
-3.34 0.893 8.268 8.579 21.015 0.639
-3.183 0.995 9.402 9.912 24.285 1.681
-3.598 0.974 10.232 9.984 11.621 0.280
-3.39 0.853 8.897 6.178 16.627 1.159
-3.005 0.868 7.637 6.245 13.783 0.845
-3.307 0.975 8.709 10.704 8.020 0.203
-3.648 0.956 10.823 10.590 15.576 0.478
-3.388 0.939 10.527 10.145 11.537 0.478
-3.694 0.911 6.212 5.918 16.315 0.453
-3.099 1.041 9.504 10.500 21.933 0.989
-3.353 0.892 9.060 8.567 15.947 0.573
-3.063 1.003 8.528 9.094 21.940 1.679
-3.272 1.02 9.140 9.769 13.208 0.679
-3.3 0.934 8.009 8.432 17.106 0.956
-3.317 0.847 8.143 9.127 16.455 0.482
-3.641 0.805 6.475 5.229 19.634 0.734
-3.081 0.957 8.343 8.348 11.331 0.502
-2.839 1.003 6.910 7.243 16.619 1.274
-3.501 0.938 8.562 8.641 22.806 1.125
-3.354 0.96 7.864 7.130 21.357 1.334
-3.431 0.871 10.356 10.450 9.943 0.205
-3.267 0.839 7.901 9.098 10.425 0.200
-3.563 1.043 9.935 10.803 13.235 0.353
-3.768 0.836 7.588 6.586 16.044 0.777
-3.525 0.985 10.301 9.975 16.871 1.005
-3.225 0.995 8.957 9.345 18.656 1.117
-2.928 0.922 7.412 6.741 12.693 0.931
-3.023 1.046 10.220 11.592 10.421 0.354
-3.048 0.889 7.289 7.243 17.062 0.994
-2.873 1.117 9.621 13.303 7.766 0.395
-3.171 0.995 8.294 8.952 15.985 0.921
-3.611 0.909 8.767 7.976 19.774 0.822
-3.157 0.975 10.372 10.583 18.433 1.156
-2.972 1.072 11.000 12.939 12.708 0.421
-3.346 0.968 9.638 10.258 15.722 0.523
-3.432 0.787 7.669 5.747 23.690 1.494
-3.371 0.852 9.690 10.227 18.300 0.395
-3.496 0.978 10.176 10.758 21.340 0.651
-3.178 0.944 8.093 9.172 12.487 0.391
-3.263 0.959 8.482 10.316 14.648 0.457
-3.422 0.868 7.806 7.505 28.638 1.712
-3.389 0.908 7.331 7.059 18.916 1.113
-3.221 0.863 7.030 7.704 20.420 0.908
-3.104 0.973 8.425 9.814 14.806 0.751
-3.569 0.944 10.247 10.071 16.640 0.468
-3.644 0.946 10.194 9.791 14.235 0.552
-3.351 0.862 9.165 9.892 10.279 0.221
-3.397 0.983 9.448 8.277 10.604 0.680
-3.325 1.091 10.225 11.167 15.682 0.571
-3.314 0.886 6.144 5.716 16.693 1.326
-2.99 1.011 7.847 8.368 18.247 1.782
-3.096 1.041 6.653 7.430 14.083 0.855
-3.395 0.887 5.928 5.088 17.177 0.896
-3.451 1.03 10.226 9.833 18.578 1.305
-3.087 0.951 10.828 12.131 18.138 0.587
-2.653 1.111 8.683 10.406 10.777 1.145
-2.968 1.116 9.760 10.811 15.261 0.796
-2.994 1.052 10.573 12.846 13.956 0.665
-3.062 0.974 8.450 9.284 20.225 1.452
-3.593 1.012 12.262 12.486 20.344 0.821
-3.06 0.973 8.024 9.130 15.230 0.691
-3.144 0.812 10.312 10.740 25.416 0.778
-3.064 1.105 11.005 12.479 17.701 1.178
-3.292 0.912 8.196 8.774 15.313 0.660
-3.193 1.047 9.667 11.395 14.966 0.817
-3.658 0.946 10.190 9.667 18.878 0.582
-2.989 0.988 9.199 12.216 10.072 0.208
-2.971 0.916 7.845 8.858 21.350 1.194
-3.393 0.768 7.784 5.818 21.028 1.027
-2.802 0.852 9.619 8.260 13.452 0.849
-3.18 1.019 10.126 11.718 11.500 0.234
-3.244 1.005 9.580 9.603 21.168 1.579
-3.493 1.031 11.997 11.127 14.165 0.639
-3.569 0.935 10.540 9.246 15.997 0.998
-3.181 0.991 9.354 10.800 13.138 0.454
-3.483 0.954 6.958 7.029 17.243 0.570
-3.246 0.958 9.151 10.354 18.524 0.644
-3.177 0.905 7.192 6.062 14.745 1.145
-3.35 1.048 8.513 8.726 10.669 0.587
-3.136 0.976 7.845 8.202 10.600 0.525
-3.08 0.967 6.891 7.233 16.288 0.969
-2.982 1.051 9.226 10.322 12.662 0.896
-2.904 1.054 11.820 13.366 16.597 1.057
-3.13 1.12 10.947 11.831 15.236 0.959
-3.192 0.919 7.572 7.842 12.810 0.624
-3.391 0.982 7.688 7.292 28.130 2.792
-3.118 0.96 8.168 8.119 14.614 0.814
-3.502 0.801 7.887 7.583 16.375 0.426
-2.978 1.124 11.690 12.920 11.892 0.980
-3.243 1.034 8.762 8.857 16.272 0.891
-3.453 0.905 7.879 7.256 17.166 0.769
-3.25 1.018 8.473 9.914 15.242 0.421
-3.514 0.995 10.581 9.257 11.465 0.593
-3.122 1.05 10.194 10.881 14.801 0.733
-3.518 0.845 7.827 6.934 21.192 0.811
-3.737 0.808 7.616 5.871 23.509 1.143
-3.109 0.847 7.897 7.126 18.011 0.948
-3.141 0.939 7.249 6.433 22.932 1.975
-3.579 0.931 10.998 11.778 17.955 0.293
-2.749 0.971 6.675 6.249 21.214 2.995
-3.657 0.912 7.428 6.523 33.967 2.532
-3.361 0.962 8.269 9.095 13.765 0.410
-3.627 0.852 10.107 9.058 11.161 0.228
-3.722 0.851 6.644 5.277 22.073 1.256
-3.279 0.859 8.146 7.166 20.644 1.104
-3.478 1.013 10.606 10.018 21.268 0.675
-3.209 1.08 9.976 10.380 16.200 0.739
-3.076 0.97 7.100 7.980 13.304 0.805
-3.16 0.988 9.227 10.890 17.914 0.762
-3.53 0.966 11.109 10.088 17.225 0.615
-3.417 0.799 8.615 9.914 20.751 0.358
-3.035 0.896 5.985 5.086 21.302 2.115
-2.85 1.037 12.016 13.043 12.341 0.825
-3.486 0.838 9.056 9.175 20.014 0.603
-3.264 0.919 9.745 10.160 17.638 0.877
-3.012 1.047 10.416 12.502 16.294 0.792
-3.277 0.936 9.243 7.785 17.009 1.208
-3.484 0.994 8.519 8.201 10.720 0.282
-3.135 0.869 6.683 6.194 18.989 1.469
-3.033 0.995 9.162 9.060 15.213 0.881
-3.386 0.974 11.264 10.273 21.969 1.297
-3.04 1.031 8.843 9.404 19.372 1.887
-2.616 0.844 7.954 6.301 31.230 4.916
-3.172 1.098 9.321 10.215 16.365 1.091
-3.176 0.951 8.682 8.970 22.456 1.301
-3.337 1.014 8.729 7.946 10.195 0.844
-3.243 1.031 11.718 12.891 16.455 1.146
-3.223 1.034 9.515 9.191 22.802 2.010
-3.563 0.925 11.320 10.529 19.348 0.373
-3.441 1.034 9.437 9.332 12.962 0.816
-3.497 0.951 8.416 8.765 12.238 0.374
-3.173 0.942 7.692 8.936 17.188 0.778
-2.994 0.971 9.169 9.085 18.938 1.303
-3.05 0.9 7.202 7.808 17.422 0.915
-3.009 1.08 8.893 10.215 22.962 1.370
-3.356 0.974 9.863 10.154 22.112 1.125
-2.936 1.154 9.661 11.528 19.946 1.750
-3.378 0.835 8.008 6.607 21.398 1.225
-3.099 1.004 10.029 11.097 12.819 0.547
-3.385 0.908 9.785 10.062 13.117 0.413
-3.362 0.995 9.770 10.352 22.774 0.951
-3.349 0.993 11.348 10.759 15.014 0.939
-3.286 0.952 8.352 8.869 13.742 0.721
-3.356 0.992 10.945 11.306 24.848 1.139
-3.026 0.989 10.043 10.896 12.728 0.486
-3.598 0.968 10.297 10.315 17.172 0.712
